Row ID;Order ID;Order Date;Ship Date;Ship Mode;Customer ID;Customer Name;Segment;Country;City;State;Postal Code;Region;Product ID;Category;Sub-Category;Product Name;Sales
624;CA-2018-131254;19/11/2018;21/11/2018;First Class;NC-18415;Nathan Cano;Consumer;United States;Houston;Texas;77095;Central;FUR-CH-10003774;Furniture;Chairs;Global Wood Trimmed Manager's Task Chair, Khaki;191.058
625;CA-2018-131254;19/11/2018;21/11/2018;First Class;NC-18415;Nathan Cano;Consumer;United States;Houston;Texas;77095;Central;OFF-AR-10003876;Office Supplies;Art;Avery Hi-Liter GlideStik Fluorescent Highlighter, Yellow Ink;13.04
626;CA-2018-131254;19/11/2018;21/11/2018;First Class;NC-18415;Nathan Cano;Consumer;United States;Houston;Texas;77095;Central;OFF-BI-10003527;Office Supplies;Binders;Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind;1525.188
627;US-2018-108014;19/11/2018;25/11/2018;Standard Class;JH-15430;Jennifer Halladay;Consumer;United States;Cleveland;Ohio;44105;East;OFF-BI-10003984;Office Supplies;Binders;Lock-Up Easel 'Spel-Binder';59.913
628;CA-2018-146458;19/11/2018;22/11/2018;Second Class;RB-19435;Richard Bierner;Consumer;United States;Springfield;Virginia;22153;South;OFF-AR-10001177;Office Supplies;Art;Newell 349;22.96
629;CA-2018-143021;19/11/2018;19/11/2018;Same Day;AP-10720;Anne Pryor;Home Office;United States;New York City;New York;10011;East;OFF-BI-10001628;Office Supplies;Binders;"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity";58.408
630;CA-2018-143021;19/11/2018;19/11/2018;Same Day;AP-10720;Anne Pryor;Home Office;United States;New York City;New York;10011;East;FUR-TA-10001676;Furniture;Tables;Hon 61000 Series Interactive Training Tables;79.974
631;US-2018-132444;18/11/2018;21/11/2018;First Class;CD-12280;Christina DeMoss;Consumer;United States;Seattle;Washington;98105;West;OFF-ST-10003442;Office Supplies;Storage;Eldon Portable Mobile Manager;169.68
632;US-2018-132444;18/11/2018;21/11/2018;First Class;CD-12280;Christina DeMoss;Consumer;United States;Seattle;Washington;98105;West;TEC-AC-10003832;Technology;Accessories;Imation 16GB Mini TravelDrive USB 2.0 Flash Drive;132.52
633;US-2018-132444;18/11/2018;21/11/2018;First Class;CD-12280;Christina DeMoss;Consumer;United States;Seattle;Washington;98105;West;OFF-FA-10000611;Office Supplies;Fasteners;Binder Clips by OIC;2.96
634;US-2018-132444;18/11/2018;21/11/2018;First Class;CD-12280;Christina DeMoss;Consumer;United States;Seattle;Washington;98105;West;OFF-BI-10001116;Office Supplies;Binders;"Wilson Jones 1"" Hanging DublLock Ring Binders";8.448
635;US-2018-132444;18/11/2018;21/11/2018;First Class;CD-12280;Christina DeMoss;Consumer;United States;Seattle;Washington;98105;West;OFF-ST-10000563;Office Supplies;Storage;Fellowes Bankers Box Stor/Drawer Steel Plus;95.94
636;US-2018-158946;18/11/2018;23/11/2018;Standard Class;JW-15220;Jane Waco;Corporate;United States;Lakewood;Ohio;44107;East;OFF-AR-10001860;Office Supplies;Art;BIC Liqua Brite Liner;38.864
637;CA-2018-143434;18/11/2018;24/11/2018;Standard Class;ME-17320;Maria Etezadi;Home Office;United States;Saginaw;Michigan;48601;Central;FUR-FU-10002597;Furniture;Furnishings;C-Line Magnetic Cubicle Keepers, Clear Polypropylene;19.76
638;CA-2018-167871;18/11/2018;23/11/2018;Standard Class;AF-10870;Art Ferguson;Consumer;United States;Homestead;Florida;33030;South;OFF-PA-10001977;Office Supplies;Paper;Xerox 194;44.384
639;CA-2018-167871;18/11/2018;23/11/2018;Standard Class;AF-10870;Art Ferguson;Consumer;United States;Homestead;Florida;33030;South;OFF-SU-10001225;Office Supplies;Supplies;Staple remover;2.944
640;CA-2018-104913;18/11/2018;22/11/2018;Standard Class;DK-13090;Dave Kipp;Consumer;United States;Long Beach;New York;11561;East;TEC-PH-10000923;Technology;Phones;Belkin SportFit Armband For iPhone 5s/5c, Fuchsia;74.95
641;CA-2018-104864;18/11/2018;23/11/2018;Second Class;JS-15685;Jim Sink;Corporate;United States;Miramar;Florida;33023;South;OFF-ST-10002301;Office Supplies;Storage;Tennsco Commercial Shelving;81.36
642;CA-2018-104864;18/11/2018;23/11/2018;Second Class;JS-15685;Jim Sink;Corporate;United States;Miramar;Florida;33023;South;OFF-BI-10001636;Office Supplies;Binders;Ibico Plastic and Wire Spiral Binding Combs;20.232
643;CA-2018-104864;18/11/2018;23/11/2018;Second Class;JS-15685;Jim Sink;Corporate;United States;Miramar;Florida;33023;South;OFF-AP-10002684;Office Supplies;Appliances;Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection;389.056
644;CA-2018-104864;18/11/2018;23/11/2018;Second Class;JS-15685;Jim Sink;Corporate;United States;Miramar;Florida;33023;South;OFF-PA-10004609;Office Supplies;Paper;Xerox 221;20.736
645;CA-2018-104864;18/11/2018;23/11/2018;Second Class;JS-15685;Jim Sink;Corporate;United States;Miramar;Florida;33023;South;OFF-PA-10003309;Office Supplies;Paper;Xerox 211;41.472
646;CA-2018-160122;18/11/2018;23/11/2018;Standard Class;RD-19930;Russell D'Ascenzo;Consumer;United States;Chicago;Illinois;60623;Central;OFF-EN-10002592;Office Supplies;Envelopes;Peel & Seel Recycled Catalog Envelopes, Brown;55.584
647;CA-2018-160122;18/11/2018;23/11/2018;Standard Class;RD-19930;Russell D'Ascenzo;Consumer;United States;Chicago;Illinois;60623;Central;FUR-CH-10000422;Furniture;Chairs;Global Highback Leather Tilter in Burgundy;127.386
648;CA-2018-107825;18/11/2018;18/11/2018;Same Day;NB-18655;Nona Balk;Corporate;United States;Milwaukee;Wisconsin;53209;Central;OFF-ST-10001321;Office Supplies;Storage;Decoflex Hanging Personal Folder File, Blue;92.52
649;CA-2018-107825;18/11/2018;18/11/2018;Same Day;NB-18655;Nona Balk;Corporate;United States;Milwaukee;Wisconsin;53209;Central;OFF-ST-10000777;Office Supplies;Storage;Companion Letter/Legal File, Black;37.76
650;CA-2018-107825;18/11/2018;18/11/2018;Same Day;NB-18655;Nona Balk;Corporate;United States;Milwaukee;Wisconsin;53209;Central;OFF-LA-10003720;Office Supplies;Labels;Avery 487;7.38
651;CA-2018-107825;18/11/2018;18/11/2018;Same Day;NB-18655;Nona Balk;Corporate;United States;Milwaukee;Wisconsin;53209;Central;FUR-FU-10000206;Furniture;Furnishings;GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs;5.82
652;CA-2018-165687;17/11/2018;23/11/2018;Standard Class;CS-12355;Christine Sundaresam;Consumer;United States;Salem;Virginia;24153;South;OFF-AP-10004036;Office Supplies;Appliances;Bionaire 99.97% HEPA Air Cleaner;35.04
653;CA-2018-138163;17/11/2018;20/11/2018;First Class;XP-21865;Xylona Preis;Consumer;United States;Everett;Massachusetts;2149;East;OFF-AR-10001958;Office Supplies;Art;Stanley Bostitch Contemporary Electric Pencil Sharpeners;50.94
654;CA-2018-124674;17/11/2018;23/11/2018;Standard Class;JB-16000;Joy Bell-;Consumer;United States;Brownsville;Texas;78521;Central;FUR-BO-10002202;Furniture;Bookcases;Atlantic Metals Mobile 2-Shelf Bookcases, Custom Colors;327.7328
655;CA-2018-166709;17/11/2018;22/11/2018;Standard Class;HL-15040;Hunter Lopez;Consumer;United States;Newark;Delaware;19711;East;TEC-CO-10004722;Technology;Copiers;Canon imageCLASS 2200 Advanced Copier;10499.97
656;CA-2018-141719;17/11/2018;21/11/2018;Second Class;EG-13900;Emily Grady;Consumer;United States;Naperville;Illinois;60540;Central;TEC-AC-10003610;Technology;Accessories;Logitech Illuminated - Keyboard;239.96
657;CA-2018-128265;17/11/2018;22/11/2018;Second Class;VW-21775;Victoria Wilson;Corporate;United States;New York City;New York;10011;East;OFF-ST-10000142;Office Supplies;Storage;Deluxe Rollaway Locking File with Drawer;1247.64
658;CA-2018-118122;17/11/2018;24/11/2018;Standard Class;GG-14650;Greg Guthrie;Corporate;United States;Seattle;Washington;98103;West;OFF-BI-10002103;Office Supplies;Binders;Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl;13.904
659;CA-2018-158120;17/11/2018;21/11/2018;Standard Class;KH-16330;Katharine Harms;Corporate;United States;Hillsboro;Oregon;97123;West;OFF-PA-10003205;Office Supplies;Paper;Wirebound Message Forms, Four 2 3/4 x 5 Forms per Page, Pink Paper;19.608
660;CA-2018-158120;17/11/2018;21/11/2018;Standard Class;KH-16330;Katharine Harms;Corporate;United States;Hillsboro;Oregon;97123;West;OFF-BI-10002813;Office Supplies;Binders;Avery Reinforcements for Hole-Punch Pages;4.158
661;CA-2018-100902;17/11/2018;21/11/2018;Standard Class;CK-12595;Clytie Kelty;Consumer;United States;Charlotte;North Carolina;28205;South;OFF-PA-10002558;Office Supplies;Paper;Xerox 1938;268.24
662;CA-2018-100902;17/11/2018;21/11/2018;Standard Class;CK-12595;Clytie Kelty;Consumer;United States;Charlotte;North Carolina;28205;South;TEC-AC-10003174;Technology;Accessories;Plantronics S12 Corded Telephone Headset System;431.16
663;US-2018-155866;17/11/2018;21/11/2018;Standard Class;CC-12370;Christopher Conant;Consumer;United States;New York City;New York;10011;East;OFF-PA-10004735;Office Supplies;Paper;Xerox 1905;38.88
664;US-2018-155866;17/11/2018;21/11/2018;Standard Class;CC-12370;Christopher Conant;Consumer;United States;New York City;New York;10011;East;FUR-FU-10004091;Furniture;Furnishings;"Howard Miller 13"" Diameter Goldtone Round Wall Clock";187.76
665;US-2018-116505;17/11/2018;21/11/2018;Second Class;TB-21625;Trudy Brown;Consumer;United States;Hagerstown;Maryland;21740;East;OFF-BI-10000050;Office Supplies;Binders;Angle-D Binders with Locking Rings, Label Holders;43.8
666;US-2018-157896;16/11/2018;16/11/2018;Same Day;CB-12415;Christy Brittain;Consumer;United States;New York City;New York;10009;East;OFF-PA-10004092;Office Supplies;Paper;Tops Green Bar Computer Printout Paper;146.82
667;CA-2018-137022;16/11/2018;22/11/2018;Standard Class;SW-20275;Scott Williamson;Consumer;United States;San Diego;California;92105;West;OFF-ST-10001963;Office Supplies;Storage;Tennsco Regal Shelving Units;811.28
668;CA-2018-136308;16/11/2018;16/11/2018;Same Day;MW-18235;Mitch Willingham;Corporate;United States;San Francisco;California;94122;West;TEC-MA-10000488;Technology;Machines;Bady BDG101FRU Card Printer;1919.976
669;CA-2018-100601;16/11/2018;20/11/2018;Standard Class;JK-15370;Jay Kimmel;Consumer;United States;Fresno;California;93727;West;OFF-ST-10002486;Office Supplies;Storage;Eldon Shelf Savers Cubes and Bins;48.86
670;CA-2018-108091;16/11/2018;21/11/2018;Standard Class;EK-13795;Eileen Kiefer;Home Office;United States;Escondido;California;92025;West;OFF-AR-10000255;Office Supplies;Art;Newell 328;23.36
671;US-2018-114657;16/11/2018;21/11/2018;Standard Class;MH-18115;Mick Hernandez;Home Office;United States;Yonkers;New York;10701;East;TEC-MA-10003173;Technology;Machines;Hewlett-Packard 300S Scientific Calculator;52.44
672;US-2018-107888;16/11/2018;19/11/2018;First Class;CC-12220;Chris Cortes;Consumer;United States;Seattle;Washington;98103;West;OFF-PA-10001363;Office Supplies;Paper;Xerox 1933;73.68
673;US-2018-107888;16/11/2018;19/11/2018;First Class;CC-12220;Chris Cortes;Consumer;United States;Seattle;Washington;98103;West;FUR-FU-10003394;Furniture;Furnishings;"Tenex ""The Solids"" Textured Chair Mats";139.92
674;US-2018-107888;16/11/2018;19/11/2018;First Class;CC-12220;Chris Cortes;Consumer;United States;Seattle;Washington;98103;West;TEC-PH-10003171;Technology;Phones;Plantronics Encore H101 Dual Earpieces Headset;107.88
675;US-2018-107888;16/11/2018;19/11/2018;First Class;CC-12220;Chris Cortes;Consumer;United States;Seattle;Washington;98103;West;OFF-ST-10003123;Office Supplies;Storage;Fellowes Bases and Tops For Staxonsteel/High-Stak Systems;33.29
676;US-2018-118598;16/11/2018;16/11/2018;Same Day;CM-12190;Charlotte Melton;Consumer;United States;Utica;New York;13501;East;TEC-PH-10002583;Technology;Phones;iOttie HLCRIO102 Car Mount;119.94
677;CA-2018-122945;16/11/2018;22/11/2018;Standard Class;MB-18085;Mick Brown;Consumer;United States;Roseville;California;95661;West;FUR-FU-10001196;Furniture;Furnishings;DAX Cubicle Frames - 8x10;17.31
678;CA-2018-121678;16/11/2018;20/11/2018;Second Class;BM-11650;Brian Moss;Corporate;United States;Elyria;Ohio;44035;East;OFF-BI-10002949;Office Supplies;Binders;Prestige Round Ring Binders;1.824
679;CA-2018-160633;16/11/2018;21/11/2018;Standard Class;BS-11380;Bill Stewart;Corporate;United States;Bowling Green;Ohio;43402;East;TEC-CO-10002095;Technology;Copiers;Hewlett Packard 610 Color Digital Copier / Printer;899.982
680;CA-2018-160633;16/11/2018;21/11/2018;Standard Class;BS-11380;Bill Stewart;Corporate;United States;Bowling Green;Ohio;43402;East;OFF-AR-10004022;Office Supplies;Art;Panasonic KP-380BK Classic Electric Pencil Sharpener;86.352
681;CA-2018-160633;16/11/2018;21/11/2018;Standard Class;BS-11380;Bill Stewart;Corporate;United States;Bowling Green;Ohio;43402;East;TEC-AC-10002335;Technology;Accessories;Logitech Media Keyboard K200;139.96
682;CA-2018-157448;16/11/2018;20/11/2018;Standard Class;LC-16885;Lena Creighton;Consumer;United States;Los Angeles;California;90049;West;FUR-FU-10003268;Furniture;Furnishings;Eldon Radial Chair Mat for Low to Medium Pile Carpets;119.94
683;CA-2018-157448;16/11/2018;20/11/2018;Standard Class;LC-16885;Lena Creighton;Consumer;United States;Los Angeles;California;90049;West;FUR-FU-10001847;Furniture;Furnishings;Eldon Image Series Black Desk Accessories;12.42
684;CA-2018-108112;15/11/2018;20/11/2018;Standard Class;DK-12895;Dana Kaydos;Consumer;United States;Miramar;Florida;33023;South;FUR-FU-10003553;Furniture;Furnishings;"Howard Miller 13-1/2"" Diameter Rosebrook Wall Clock";220.064
685;CA-2018-108112;15/11/2018;20/11/2018;Standard Class;DK-12895;Dana Kaydos;Consumer;United States;Miramar;Florida;33023;South;FUR-FU-10001488;Furniture;Furnishings;"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped";339.136
686;CA-2018-138611;14/11/2018;17/11/2018;Second Class;CK-12595;Clytie Kelty;Consumer;United States;Grove City;Ohio;43123;East;TEC-PH-10000011;Technology;Phones;PureGear Roll-On Screen Protector;119.94
687;CA-2018-138611;14/11/2018;17/11/2018;Second Class;CK-12595;Clytie Kelty;Consumer;United States;Grove City;Ohio;43123;East;OFF-BI-10002949;Office Supplies;Binders;Prestige Round Ring Binders;3.648
688;CA-2018-152142;14/11/2018;19/11/2018;Standard Class;LW-16990;Lindsay Williams;Corporate;United States;San Francisco;California;94110;West;FUR-CH-10002965;Furniture;Chairs;Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black;321.568
689;CA-2018-106943;14/11/2018;19/11/2018;Standard Class;FO-14305;Frank Olsen;Consumer;United States;New York City;New York;10035;East;OFF-BI-10003669;Office Supplies;Binders;3M Organizer Strips;8.64
690;US-2018-136679;14/11/2018;18/11/2018;Standard Class;XP-21865;Xylona Preis;Consumer;United States;Pasadena;Texas;77506;Central;TEC-AC-10004855;Technology;Accessories;V7 USB Numeric Keypad;167.952
691;US-2018-136679;14/11/2018;18/11/2018;Standard Class;XP-21865;Xylona Preis;Consumer;United States;Pasadena;Texas;77506;Central;OFF-AR-10003582;Office Supplies;Art;Boston Electric Pencil Sharpener, Model 1818, Charcoal Black;45.04
692;CA-2018-137323;14/11/2018;18/11/2018;Second Class;PW-19030;Pauline Webber;Corporate;United States;Watertown;New York;13601;East;OFF-ST-10003996;Office Supplies;Storage;Letter/Legal File Tote with Clear Snap-On Lid, Black Granite;96.36
693;CA-2018-142489;14/11/2018;16/11/2018;Second Class;TC-21295;Toby Carlisle;Consumer;United States;Houston;Texas;77095;Central;OFF-BI-10003684;Office Supplies;Binders;Wilson Jones Legal Size Ring Binders;21.99
694;US-2018-118157;14/11/2018;17/11/2018;First Class;AW-10930;Arthur Wiediger;Home Office;United States;Minneapolis;Minnesota;55407;Central;OFF-EN-10004459;Office Supplies;Envelopes;Security-Tint Envelopes;15.28
695;CA-2018-124261;14/11/2018;19/11/2018;Standard Class;JE-15715;Joe Elijah;Consumer;United States;Los Angeles;California;90049;West;OFF-AR-10003504;Office Supplies;Art;Newell 347;34.24
696;US-2018-119662;13/11/2018;16/11/2018;First Class;CS-12400;Christopher Schild;Home Office;United States;Chicago;Illinois;60623;Central;OFF-ST-10003656;Office Supplies;Storage;Safco Industrial Wire Shelving;230.376
697;US-2018-124926;13/11/2018;18/11/2018;Second Class;ME-17320;Maria Etezadi;Home Office;United States;Houston;Texas;77095;Central;OFF-AP-10004868;Office Supplies;Appliances;Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags;9.324
698;US-2018-165344;13/11/2018;15/11/2018;First Class;SB-20290;Sean Braxton;Corporate;United States;Springfield;Ohio;45503;East;TEC-AC-10002399;Technology;Accessories;SanDisk Cruzer 32 GB USB Flash Drive;60.864
699;US-2018-165344;13/11/2018;15/11/2018;First Class;SB-20290;Sean Braxton;Corporate;United States;Springfield;Ohio;45503;East;TEC-MA-10002210;Technology;Machines;Epson TM-T88V Direct Thermal Printer - Monochrome - Desktop;652.995
700;US-2018-165344;13/11/2018;15/11/2018;First Class;SB-20290;Sean Braxton;Corporate;United States;Springfield;Ohio;45503;East;OFF-BI-10003196;Office Supplies;Binders;Accohide Poly Flexible Ring Binders;11.22
701;CA-2018-160416;13/11/2018;18/11/2018;Second Class;AD-10180;Alan Dominguez;Home Office;United States;Yonkers;New York;10701;East;TEC-AC-10004114;Technology;Accessories;KeyTronic 6101 Series - Keyboard - Black;163.96
702;CA-2018-165204;13/11/2018;16/11/2018;Second Class;MN-17935;Michael Nguyen;Consumer;United States;Memphis;Tennessee;38109;South;OFF-PA-10003424;Office Supplies;Paper;"""While you Were Out"" Message Book, One Form per Page";8.904
703;CA-2018-165204;13/11/2018;16/11/2018;Second Class;MN-17935;Michael Nguyen;Consumer;United States;Memphis;Tennessee;38109;South;OFF-ST-10003716;Office Supplies;Storage;Tennsco Double-Tier Lockers;720.064
704;CA-2018-122490;13/11/2018;18/11/2018;Standard Class;TT-21070;Ted Trevino;Consumer;United States;Seattle;Washington;98103;West;FUR-CH-10001215;Furniture;Chairs;Global Troy Executive Leather Low-Back Tilter;2404.704
705;CA-2018-122490;13/11/2018;18/11/2018;Standard Class;TT-21070;Ted Trevino;Consumer;United States;Seattle;Washington;98103;West;OFF-BI-10001718;Office Supplies;Binders;GBC DocuBind P50 Personal Binding Machine;563.024
706;CA-2018-122490;13/11/2018;18/11/2018;Standard Class;TT-21070;Ted Trevino;Consumer;United States;Seattle;Washington;98103;West;OFF-ST-10000991;Office Supplies;Storage;Space Solutions HD Industrial Steel Shelving.;344.91
707;CA-2018-122490;13/11/2018;18/11/2018;Standard Class;TT-21070;Ted Trevino;Consumer;United States;Seattle;Washington;98103;West;OFF-LA-10001613;Office Supplies;Labels;Avery File Folder Labels;8.64
708;US-2018-153633;13/11/2018;18/11/2018;Second Class;TC-21295;Toby Carlisle;Consumer;United States;Jupiter;Florida;33458;South;OFF-AR-10002335;Office Supplies;Art;DIXON Oriole Pencils;2.064
